media,condition,species,g,plate,time,strainID,strain,well,time_h,batch,OD,replicate,medium_batch
SB,Without mucin,H. hathewayi,A3P5,P5,24,DSM13479,"H. hathewayi
(DSM13479)",A3,24,1,0.9989999999999999,3,SB
SB,Without mucin,H. hathewayi,A3P5,P5,25,DSM13479,"H. hathewayi
(DSM13479)",A3,25,1,1.075,3,SB
SB,Without mucin,H. hathewayi,A3P5,P5,26,DSM13479,"H. hathewayi
(DSM13479)",A3,26,1,1.083,3,SB
SB,Without mucin,H. hathewayi,A3P5,P5,27,DSM13479,"H. hathewayi
(DSM13479)",A3,27,1,1.064,3,SB
SB,Without mucin,H. hathewayi,A3P5,P5,28,DSM13479,"H. hathewayi
(DSM13479)",A3,28,1,0.9909999999999999,3,SB
SB,Without mucin,H. hathewayi,A3P5,P5,29,DSM13479,"H. hathewayi
(DSM13479)",A3,29,1,0.9909999999999999,3,SB
SB,Without mucin,H. hathewayi,A3P5,P5,30,DSM13479,"H. hathewayi
(DSM13479)",A3,30,1,0.906,3,SB
WCA,With mucin,H. hathewayi,E6P1,P1,0.5,DSM13479,"H. hathewayi
(DSM13479)",E6,0.5,1,0,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,1,DSM13479,"H. hathewayi
(DSM13479)",E6,1,1,0,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,2,DSM13479,"H. hathewayi
(DSM13479)",E6,2,1,0,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,3,DSM13479,"H. hathewayi
(DSM13479)",E6,3,1,0.0029999999999999905,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,4,DSM13479,"H. hathewayi
(DSM13479)",E6,4,1,0.013,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,5,DSM13479,"H. hathewayi
(DSM13479)",E6,5,1,0.024000000000000007,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,6,DSM13479,"H. hathewayi
(DSM13479)",E6,6,1,0.03199999999999999,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,7,DSM13479,"H. hathewayi
(DSM13479)",E6,7,1,0.04,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,8,DSM13479,"H. hathewayi
(DSM13479)",E6,8,1,0.048,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,9,DSM13479,"H. hathewayi
(DSM13479)",E6,9,1,0.056000000000000015,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,10,DSM13479,"H. hathewayi
(DSM13479)",E6,10,1,0.06600000000000003,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,11,DSM13479,"H. hathewayi
(DSM13479)",E6,11,1,0.07699999999999999,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,12,DSM13479,"H. hathewayi
(DSM13479)",E6,12,1,0.09,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,13,DSM13479,"H. hathewayi
(DSM13479)",E6,13,1,0.10500000000000001,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,14,DSM13479,"H. hathewayi
(DSM13479)",E6,14,1,0.13099999999999998,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,15,DSM13479,"H. hathewayi
(DSM13479)",E6,15,1,0.147,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,16,DSM13479,"H. hathewayi
(DSM13479)",E6,16,1,0.159,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,17,DSM13479,"H. hathewayi
(DSM13479)",E6,17,1,0.16699999999999998,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,18,DSM13479,"H. hathewayi
(DSM13479)",E6,18,1,0.172,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,19,DSM13479,"H. hathewayi
(DSM13479)",E6,19,1,0.172,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,20,DSM13479,"H. hathewayi
(DSM13479)",E6,20,1,0.188,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,21,DSM13479,"H. hathewayi
(DSM13479)",E6,21,1,0.212,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,22,DSM13479,"H. hathewayi
(DSM13479)",E6,22,1,0.252,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,23,DSM13479,"H. hathewayi
(DSM13479)",E6,23,1,0.3,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,24,DSM13479,"H. hathewayi
(DSM13479)",E6,24,1,0.35299999999999987,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,25,DSM13479,"H. hathewayi
(DSM13479)",E6,25,1,0.427,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,26,DSM13479,"H. hathewayi
(DSM13479)",E6,26,1,0.476,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,27,DSM13479,"H. hathewayi
(DSM13479)",E6,27,1,0.7569999999999999,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,28,DSM13479,"H. hathewayi
(DSM13479)",E6,28,1,0.8840000000000001,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,29,DSM13479,"H. hathewayi
(DSM13479)",E6,29,1,0.9100000000000001,1,WCA
WCA,With mucin,H. hathewayi,E6P1,P1,30,DSM13479,"H. hathewayi
(DSM13479)",E6,30,1,0.8460000000000001,1,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,0.5,DSM13479,"H. hathewayi
(DSM13479)",G6,0.5,1,0,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,1,DSM13479,"H. hathewayi
(DSM13479)",G6,1,1,0,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,2,DSM13479,"H. hathewayi
(DSM13479)",G6,2,1,0,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,3,DSM13479,"H. hathewayi
(DSM13479)",G6,3,1,0.01699999999999998,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,4,DSM13479,"H. hathewayi
(DSM13479)",G6,4,1,0.029999999999999985,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,5,DSM13479,"H. hathewayi
(DSM13479)",G6,5,1,0.038999999999999986,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,6,DSM13479,"H. hathewayi
(DSM13479)",G6,6,1,0.047,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,7,DSM13479,"H. hathewayi
(DSM13479)",G6,7,1,0.05300000000000001,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,8,DSM13479,"H. hathewayi
(DSM13479)",G6,8,1,0.06300000000000003,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,9,DSM13479,"H. hathewayi
(DSM13479)",G6,9,1,0.07099999999999998,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,10,DSM13479,"H. hathewayi
(DSM13479)",G6,10,1,0.08299999999999999,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,11,DSM13479,"H. hathewayi
(DSM13479)",G6,11,1,0.088,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,12,DSM13479,"H. hathewayi
(DSM13479)",G6,12,1,0.094,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,13,DSM13479,"H. hathewayi
(DSM13479)",G6,13,1,0.10200000000000001,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,14,DSM13479,"H. hathewayi
(DSM13479)",G6,14,1,0.111,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,15,DSM13479,"H. hathewayi
(DSM13479)",G6,15,1,0.11800000000000001,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,16,DSM13479,"H. hathewayi
(DSM13479)",G6,16,1,0.127,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,17,DSM13479,"H. hathewayi
(DSM13479)",G6,17,1,0.143,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,18,DSM13479,"H. hathewayi
(DSM13479)",G6,18,1,0.149,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,19,DSM13479,"H. hathewayi
(DSM13479)",G6,19,1,0.158,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,20,DSM13479,"H. hathewayi
(DSM13479)",G6,20,1,0.175,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,21,DSM13479,"H. hathewayi
(DSM13479)",G6,21,1,0.208,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,22,DSM13479,"H. hathewayi
(DSM13479)",G6,22,1,0.248,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,23,DSM13479,"H. hathewayi
(DSM13479)",G6,23,1,0.304,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,24,DSM13479,"H. hathewayi
(DSM13479)",G6,24,1,0.33399999999999996,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,25,DSM13479,"H. hathewayi
(DSM13479)",G6,25,1,0.5529999999999999,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,26,DSM13479,"H. hathewayi
(DSM13479)",G6,26,1,0.6499999999999999,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,27,DSM13479,"H. hathewayi
(DSM13479)",G6,27,1,0.835,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,28,DSM13479,"H. hathewayi
(DSM13479)",G6,28,1,0.9279999999999999,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,29,DSM13479,"H. hathewayi
(DSM13479)",G6,29,1,0.9730000000000001,3,WCA
WCA,With mucin,H. hathewayi,G6P1,P1,30,DSM13479,"H. hathewayi
(DSM13479)",G6,30,1,0.97,3,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,0.5,DSM13479,"H. hathewayi
(DSM13479)",F6,0.5,1,0,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,1,DSM13479,"H. hathewayi
(DSM13479)",F6,1,1,0,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,2,DSM13479,"H. hathewayi
(DSM13479)",F6,2,1,0,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,3,DSM13479,"H. hathewayi
(DSM13479)",F6,3,1,0.019000000000000003,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,4,DSM13479,"H. hathewayi
(DSM13479)",F6,4,1,0.03499999999999999,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,5,DSM13479,"H. hathewayi
(DSM13479)",F6,5,1,0.047,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,6,DSM13479,"H. hathewayi
(DSM13479)",F6,6,1,0.05400000000000001,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,7,DSM13479,"H. hathewayi
(DSM13479)",F6,7,1,0.06100000000000002,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,8,DSM13479,"H. hathewayi
(DSM13479)",F6,8,1,0.07000000000000003,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,9,DSM13479,"H. hathewayi
(DSM13479)",F6,9,1,0.07599999999999998,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,10,DSM13479,"H. hathewayi
(DSM13479)",F6,10,1,0.087,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,11,DSM13479,"H. hathewayi
(DSM13479)",F6,11,1,0.097,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,12,DSM13479,"H. hathewayi
(DSM13479)",F6,12,1,0.109,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,13,DSM13479,"H. hathewayi
(DSM13479)",F6,13,1,0.126,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,14,DSM13479,"H. hathewayi
(DSM13479)",F6,14,1,0.13499999999999998,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,15,DSM13479,"H. hathewayi
(DSM13479)",F6,15,1,0.13399999999999998,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,16,DSM13479,"H. hathewayi
(DSM13479)",F6,16,1,0.13099999999999998,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,17,DSM13479,"H. hathewayi
(DSM13479)",F6,17,1,0.127,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,18,DSM13479,"H. hathewayi
(DSM13479)",F6,18,1,0.125,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,19,DSM13479,"H. hathewayi
(DSM13479)",F6,19,1,0.128,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,20,DSM13479,"H. hathewayi
(DSM13479)",F6,20,1,0.13499999999999998,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,21,DSM13479,"H. hathewayi
(DSM13479)",F6,21,1,0.153,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,22,DSM13479,"H. hathewayi
(DSM13479)",F6,22,1,0.182,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,23,DSM13479,"H. hathewayi
(DSM13479)",F6,23,1,0.224,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,24,DSM13479,"H. hathewayi
(DSM13479)",F6,24,1,0.265,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,25,DSM13479,"H. hathewayi
(DSM13479)",F6,25,1,0.316,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,26,DSM13479,"H. hathewayi
(DSM13479)",F6,26,1,0.388,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,27,DSM13479,"H. hathewayi
(DSM13479)",F6,27,1,0.558,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,28,DSM13479,"H. hathewayi
(DSM13479)",F6,28,1,0.675,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,29,DSM13479,"H. hathewayi
(DSM13479)",F6,29,1,0.746,2,WCA
WCA,With mucin,H. hathewayi,F6P1,P1,30,DSM13479,"H. hathewayi
(DSM13479)",F6,30,1,0.8049999999999999,2,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,0.5,DSM13479,"H. hathewayi
(DSM13479)",C8,0.5,1,0,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,1,DSM13479,"H. hathewayi
(DSM13479)",C8,1,1,0,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,2,DSM13479,"H. hathewayi
(DSM13479)",C8,2,1,0,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,3,DSM13479,"H. hathewayi
(DSM13479)",C8,3,1,0,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,4,DSM13479,"H. hathewayi
(DSM13479)",C8,4,1,0,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,5,DSM13479,"H. hathewayi
(DSM13479)",C8,5,1,0,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,6,DSM13479,"H. hathewayi
(DSM13479)",C8,6,1,0,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,7,DSM13479,"H. hathewayi
(DSM13479)",C8,7,1,0.0019999999999999896,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,8,DSM13479,"H. hathewayi
(DSM13479)",C8,8,1,0.00399999999999999,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,9,DSM13479,"H. hathewayi
(DSM13479)",C8,9,1,0.006999999999999991,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,10,DSM13479,"H. hathewayi
(DSM13479)",C8,10,1,0.007999999999999998,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,11,DSM13479,"H. hathewayi
(DSM13479)",C8,11,1,0.009,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,12,DSM13479,"H. hathewayi
(DSM13479)",C8,12,1,0.009,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,13,DSM13479,"H. hathewayi
(DSM13479)",C8,13,1,0.01,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,14,DSM13479,"H. hathewayi
(DSM13479)",C8,14,1,0.01,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,15,DSM13479,"H. hathewayi
(DSM13479)",C8,15,1,0.011999999999999999,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,16,DSM13479,"H. hathewayi
(DSM13479)",C8,16,1,0.011000000000000001,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,17,DSM13479,"H. hathewayi
(DSM13479)",C8,17,1,0.011000000000000001,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,18,DSM13479,"H. hathewayi
(DSM13479)",C8,18,1,0.013,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,19,DSM13479,"H. hathewayi
(DSM13479)",C8,19,1,0.019000000000000003,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,20,DSM13479,"H. hathewayi
(DSM13479)",C8,20,1,0.045,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,21,DSM13479,"H. hathewayi
(DSM13479)",C8,21,1,0.08200000000000002,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,22,DSM13479,"H. hathewayi
(DSM13479)",C8,22,1,0.144,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,23,DSM13479,"H. hathewayi
(DSM13479)",C8,23,1,0.213,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,24,DSM13479,"H. hathewayi
(DSM13479)",C8,24,1,0.292,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,25,DSM13479,"H. hathewayi
(DSM13479)",C8,25,1,0.40499999999999997,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,26,DSM13479,"H. hathewayi
(DSM13479)",C8,26,1,0.528,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,27,DSM13479,"H. hathewayi
(DSM13479)",C8,27,1,0.608,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,28,DSM13479,"H. hathewayi
(DSM13479)",C8,28,1,0.6719999999999999,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,29,DSM13479,"H. hathewayi
(DSM13479)",C8,29,1,0.73,3,WCA
WCA,Without mucin,H. hathewayi,C8P1,P1,30,DSM13479,"H. hathewayi
(DSM13479)",C8,30,1,0.776,3,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,0.5,DSM13479,"H. hathewayi
(DSM13479)",B8,0.5,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,1,DSM13479,"H. hathewayi
(DSM13479)",B8,1,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,2,DSM13479,"H. hathewayi
(DSM13479)",B8,2,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,3,DSM13479,"H. hathewayi
(DSM13479)",B8,3,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,4,DSM13479,"H. hathewayi
(DSM13479)",B8,4,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,5,DSM13479,"H. hathewayi
(DSM13479)",B8,5,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,6,DSM13479,"H. hathewayi
(DSM13479)",B8,6,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,7,DSM13479,"H. hathewayi
(DSM13479)",B8,7,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,8,DSM13479,"H. hathewayi
(DSM13479)",B8,8,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,9,DSM13479,"H. hathewayi
(DSM13479)",B8,9,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,10,DSM13479,"H. hathewayi
(DSM13479)",B8,10,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,11,DSM13479,"H. hathewayi
(DSM13479)",B8,11,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,12,DSM13479,"H. hathewayi
(DSM13479)",B8,12,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,13,DSM13479,"H. hathewayi
(DSM13479)",B8,13,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,14,DSM13479,"H. hathewayi
(DSM13479)",B8,14,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,15,DSM13479,"H. hathewayi
(DSM13479)",B8,15,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,16,DSM13479,"H. hathewayi
(DSM13479)",B8,16,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,17,DSM13479,"H. hathewayi
(DSM13479)",B8,17,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,18,DSM13479,"H. hathewayi
(DSM13479)",B8,18,1,0,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,19,DSM13479,"H. hathewayi
(DSM13479)",B8,19,1,0.0029999999999999905,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,20,DSM13479,"H. hathewayi
(DSM13479)",B8,20,1,0.017,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,21,DSM13479,"H. hathewayi
(DSM13479)",B8,21,1,0.03599999999999999,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,22,DSM13479,"H. hathewayi
(DSM13479)",B8,22,1,0.06099999999999999,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,23,DSM13479,"H. hathewayi
(DSM13479)",B8,23,1,0.113,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,24,DSM13479,"H. hathewayi
(DSM13479)",B8,24,1,0.204,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,25,DSM13479,"H. hathewayi
(DSM13479)",B8,25,1,0.296,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,26,DSM13479,"H. hathewayi
(DSM13479)",B8,26,1,0.391,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,27,DSM13479,"H. hathewayi
(DSM13479)",B8,27,1,0.48,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,28,DSM13479,"H. hathewayi
(DSM13479)",B8,28,1,0.616,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,29,DSM13479,"H. hathewayi
(DSM13479)",B8,29,1,0.725,2,WCA
WCA,Without mucin,H. hathewayi,B8P1,P1,30,DSM13479,"H. hathewayi
(DSM13479)",B8,30,1,0.82,2,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,0.5,DSM13479,"H. hathewayi
(DSM13479)",A8,0.5,1,0,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,1,DSM13479,"H. hathewayi
(DSM13479)",A8,1,1,0,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,2,DSM13479,"H. hathewayi
(DSM13479)",A8,2,1,0,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,3,DSM13479,"H. hathewayi
(DSM13479)",A8,3,1,0,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,4,DSM13479,"H. hathewayi
(DSM13479)",A8,4,1,0,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,5,DSM13479,"H. hathewayi
(DSM13479)",A8,5,1,0,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,6,DSM13479,"H. hathewayi
(DSM13479)",A8,6,1,0,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,7,DSM13479,"H. hathewayi
(DSM13479)",A8,7,1,9.999999999999905e-4,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,8,DSM13479,"H. hathewayi
(DSM13479)",A8,8,1,0.0029999999999999905,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,9,DSM13479,"H. hathewayi
(DSM13479)",A8,9,1,0.0049999999999999906,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,10,DSM13479,"H. hathewayi
(DSM13479)",A8,10,1,0.00599999999999999,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,11,DSM13479,"H. hathewayi
(DSM13479)",A8,11,1,0.007999999999999998,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,12,DSM13479,"H. hathewayi
(DSM13479)",A8,12,1,0.01,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,13,DSM13479,"H. hathewayi
(DSM13479)",A8,13,1,0.011000000000000001,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,14,DSM13479,"H. hathewayi
(DSM13479)",A8,14,1,0.011999999999999999,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,15,DSM13479,"H. hathewayi
(DSM13479)",A8,15,1,0.014,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,16,DSM13479,"H. hathewayi
(DSM13479)",A8,16,1,0.014,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,17,DSM13479,"H. hathewayi
(DSM13479)",A8,17,1,0.017,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,18,DSM13479,"H. hathewayi
(DSM13479)",A8,18,1,0.02000000000000001,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,19,DSM13479,"H. hathewayi
(DSM13479)",A8,19,1,0.030999999999999986,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,20,DSM13479,"H. hathewayi
(DSM13479)",A8,20,1,0.05300000000000001,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,21,DSM13479,"H. hathewayi
(DSM13479)",A8,21,1,0.092,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,22,DSM13479,"H. hathewayi
(DSM13479)",A8,22,1,0.152,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,23,DSM13479,"H. hathewayi
(DSM13479)",A8,23,1,0.22999999999999998,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,24,DSM13479,"H. hathewayi
(DSM13479)",A8,24,1,0.322,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,25,DSM13479,"H. hathewayi
(DSM13479)",A8,25,1,0.44,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,26,DSM13479,"H. hathewayi
(DSM13479)",A8,26,1,0.5549999999999999,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,27,DSM13479,"H. hathewayi
(DSM13479)",A8,27,1,0.641,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,28,DSM13479,"H. hathewayi
(DSM13479)",A8,28,1,0.74,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,29,DSM13479,"H. hathewayi
(DSM13479)",A8,29,1,0.842,1,WCA
WCA,Without mucin,H. hathewayi,A8P1,P1,30,DSM13479,"H. hathewayi
(DSM13479)",A8,30,1,0.94,1,WCA
mGAM,With mucin,H. hathewayi,A7P1,P1,0.5,DSM13479,"H. hathewayi
(DSM13479)",A7,0.5,1,0,1,mGAM
mGAM,With mucin,H. hathewayi,A7P1,P1,1,DSM13479,"H. hathewayi
(DSM13479)",A7,1,1,0,1,mGAM
mGAM,With mucin,H. hathewayi,A7P1,P1,2,DSM13479,"H. hathewayi
(DSM13479)",A7,2,1,0.0050000000000000305,1,mGAM
mGAM,With mucin,H. hathewayi,A7P1,P1,3,DSM13479,"H. hathewayi
(DSM13479)",A7,3,1,0.025000000000000036,1,mGAM
mGAM,With mucin,H. hathewayi,A7P1,P1,4,DSM13479,"H. hathewayi
(DSM13479)",A7,4,1,0.044,1,mGAM
mGAM,With mucin,H. hathewayi,A7P1,P1,5,DSM13479,"H. hathewayi
(DSM13479)",A7,5,1,0.06700000000000003,1,mGAM
mGAM,With mucin,H. hathewayi,A7P1,P1,6,DSM13479,"H. hathewayi
(DSM13479)",A7,6,1,0.08900000000000005,1,mGAM
mGAM,With mucin,H. hathewayi,A7P1,P1,7,DSM13479,"H. hathewayi
(DSM13479)",A7,7,1,0.114,1,mGAM
mGAM,With mucin,H. hathewayi,A7P1,P1,8,DSM13479,"H. hathewayi
(DSM13479)",A7,8,1,0.127,1,mGAM
